,date,author,text,followers,status,favourites,retweets,replies,quotes,media,word_count,char_count,stop_words,#tag,@,numaric,upercase,URLs,emojis_count
2426,2022-11-25 19:02:44+00:00,jokemeasy1,chinese restaurant th continental last floor mega chicken ogba- bread flake amp cream- prawn roll in maiyonaisse - king size prawn in basket- have one of the good soup ever mushroomchicken soup - the food beef amp shrimp stir fry - wine amp water e shock you ,546,14949,7588,3,3,0,1,53,339,6,1,0,1,0,2,0
2427,2022-11-23 18:09:30+00:00,egreco777,work with a few restaurant today this be homemade fettuccine make with harold wine shrimp in a light semi cream sauce ,8977,57052,86129,9,50,4,1,23,148,8,0,0,0,0,1,1
2428,2022-10-17 06:37:26+00:00,__amoraaaa,food that prophet muhammad pbuh like date fig barley milk honey melon grape mushroom olive oil pomegranate ,3131,935,7396,70,6,0,0,27,135,1,0,0,0,1,0,0
2429,2022-07-08 00:35:47+00:00,IanRunkle,I should clarify lot of folk assume the the wife be out of town list would be thing like can bean on toast no for I it have it be all the thing she do not like mushroom olive nuclear level of spice ingredient like bitter melonthat have that be time to eat weird ,109410,8335,9755,10,32,0,0,48,274,16,0,0,0,1,0,0
2430,2022-04-02 18:16:21+00:00,kudgen_art,bizarre bazaar be a blast lt got wreck by a postal worker in the arena buy mushroom from a satyr get romance advice from a melon and some spooky warning from a vrykul runic reading ,1015,5864,6223,19,5,0,1,36,218,14,0,0,0,0,1,0
2431,2022-11-17 02:31:56+00:00,myworldrjm,crispy gnocchi be the good add butter sage blue cheese and nuts voil cheap easy delicious ,848,23424,81984,13,14,1,3,17,122,3,0,0,0,0,1,0
2432,2022-10-18 07:34:33+00:00,TourismBiharGov,laung lata be an easily available scrumptious crispy and juicy sweet in bihar the outer surface be make of flour and fill with khoya nuts and seal with a clove which make it differentlaunglata swadbiharke blissfulbihar ,79668,2761,1073,44,13,6,1,38,257,14,3,0,0,0,1,0
2433,2022-10-14 08:25:48+00:00,maha_tourism,karanji be a traditional maharashtrian sweet snack that be usually part of diwali faral this crispy flaky and fried pastry be shape like half - moon it be then stuff with roasted dessicate coconut nuts raisin and sesame seed ,330986,9409,3101,50,11,27,1,38,258,12,0,0,0,0,1,0
2434,2022-12-09 07:10:10+00:00,ChertseyMuseum,fridayfrock allthetrimming here be a tea gown c by liberty and co london tea gown be wear by wealthy woman when entertain at home during the afternoon before dress for dinner aestheticdress artsandcraft photo ,1477,4334,1867,28,1,1,1,39,295,12,4,2,0,0,1,0
2435,2022-12-06 18:10:46+00:00,RealKevinPalmer,cristiano ronaldo drop by portugal at this point you have to accept he be the problem in dress room and the managerplayerownertea lady be not to blame for the problem he be cause fifaworldcup ,77926,42054,2323,41,26,6,0,34,211,19,1,0,0,0,0,0
2436,2022-12-01 18:34:58+00:00,Tcmccr,benji dress the queen of comedy tiffany haddish for her birthday on december yea he be not be not be not have not have not slick I clock his tea ,2642,23005,765,9,6,1,2,23,143,6,0,0,0,1,1,0
2437,2022-12-12 17:48:11+00:00,DestinyObinyan,strawberry fight anti age cherry calm your nerve watermelon promote weight loss apple help resist infection grape relax blood vessel orange protect your skin cucumber plump your skin and provide moisture banana promote weight gain ,1939,8945,54111,8,2,1,0,43,280,4,0,0,0,0,0,0
2438,2022-12-09 17:00:00+00:00,sourstripscandy,our limited edition holiday box be now available include holiday boxsticker pack holiday card blue raspberry strawberry rainbow watermelon xpink lemonade green apple mango wild cherry x - free shipping shop now ,13829,3266,1770,6,4,0,3,40,297,1,0,0,0,4,2,3
2439,2022-12-01 13:15:56+00:00,BlindMike_,ep of whyareyoulaughing be hereremembere the late watermelon smash curmudgeon - gallaghersupport the show for free on all platformsapple spotify youtube ,20658,19057,9074,5,5,1,1,32,294,8,1,0,1,1,4,2
2440,2022-12-04 17:29:28+00:00,haveyouheardofg,lb well seasoned bison burgerlettucetomatobread and butter picklesbaconcaramelize onionsportabella mushroomsage goudaon a toasted bun ,5413,214426,20707,3,1,1,0,24,171,3,0,0,0,0,1,0
2441,2022-11-02 18:43:40+00:00,Tazzyb,spot this wavy edge fungi - thinking it could be a penny bun cep boletus happy to be correct fungi mushroom boletus ,784,8413,18060,7,6,0,1,28,186,7,3,2,0,0,1,2
2442,2022-10-24 19:40:11+00:00,KitchenSanc2ary,gorgeous halloumi with a light crisp coating serve on a toast brioche bun with red onion fry mushroom and lettuce all finish off with a drizzle of sticky spicy sauce halloumiburger crispyhalloumi meatfreemonday ,74636,65768,60686,9,1,0,0,34,251,10,3,0,0,0,1,0
2443,2022-07-02 15:32:32+00:00,PlantDietitian,food you can bbq on thofjuly or any day that be nutritious delicious amp healthier than animal veggie burger pepper carrot dog corn eggplant shrooms potato tomato tofutempehseitan veg kabob avo melon peach plantain jackfruit ,28765,18709,8856,8,3,0,0,50,269,7,1,0,0,1,0,15
2444,2022-01-27 07:20:11+00:00,SandroDemaio,what have what be for dinner team tonight I be make quick burger with parsley breadcrumb and parmesan in the patty serve with a freekeh feta tomato and roast eggplant salad with basil and olive oil tasty simple great for lunch box too ,56328,27352,126247,15,184,2,0,40,241,11,0,0,0,0,0,0
2445,2022-01-24 05:34:25+00:00,DoctorWolfula,would you eat one of shaggys jaw - stretcher special sandwich or shaggys chocolate - cover eggplant burger with hot sauce ,8818,11015,10335,7,4,0,2,18,148,5,0,0,0,0,1,0
2446,2022-12-01 06:41:49+00:00,pinwheelinghoca,pinwheel pancakesbody pancakescenter strawberry jamhandle pan handlebackground red check breakfast table cloth sounf fx snowstormnft nftart nft ,3501,10331,17776,3,3,0,1,27,215,0,4,0,0,0,2,0
2447,2022-10-29 16:49:47+00:00,TeeJay2304,self - care saturday - autumn tones- groom bloom appointment w - japanese pancake w blueberry amp yuzu jam - skin glowing ,2297,66673,31649,11,6,1,4,25,175,0,0,1,0,0,1,2
2448,2022-10-26 21:51:35+00:00,torch_mama,breakfast for dinnerpancake with yogurt and peach jam and air fry bacon ,1296,18853,97102,15,10,0,1,14,100,4,0,0,0,0,1,0
2449,2022-10-19 23:36:47+00:00,dowdypfootdoc,creamy chicken enchilada soup I add some chip to the soup for some crunchright pic thefooddude ,2193,27974,67938,4,6,0,2,21,191,5,1,4,0,1,1,2
2450,2022-03-29 01:36:36+00:00,myworldrjm,creamy white bean enchilada soup be quite tasty on a chilly rainy eve recipe originally post by we think ,848,23424,81984,4,6,1,4,22,149,5,0,1,0,0,1,2
2451,2022-11-29 03:26:36+00:00,Mahesh10816,prepare a multigrain porridge for arjunthis porridge be home make use type of grain and nutsthis be very healthy for dog all my dog have be pure vegetarian very healthy and energetic dry dog food be not so healthy for dog as per my experience ,41508,214132,9528,7,3,0,1,50,289,23,0,0,1,0,1,0
2452,2022-11-19 14:46:53+00:00,CoffindafferFBI,prepare for tonight to discuss this case will get into the nuts amp bolt there be tell clue extend heartfelt condolence to each of the parentsidahostudentsuniversityofidahostabbing ,41538,8662,20370,20,18,0,0,31,241,11,3,1,0,0,1,0
2453,2022-11-12 23:47:16+00:00,brombelbeer1,I have so many nut tonight I now feel like a squirrel you be a bear fritz prepare for hibearnation nightybyezzzz ,3086,66727,209158,4,2,0,1,22,147,8,1,0,0,2,1,0
2454,2022-12-04 16:09:08+00:00,nitezintodreamz,you be run that cloti cheek caress into the groundi be aim to be the person some salty lump say that to ,2765,14136,38547,10,7,0,1,22,139,9,0,0,0,0,1,0
2455,2022-10-27 08:30:40+00:00,SquiggleGallery,I be mesmerise by the indomitable ebb amp flow of the ocean I be soothe by the sun caress on my face amp the salty wind on my lip I be reassure by the moon unwavere hand on the tide when everything else be chaosvss vssdaily prompt amwritingwritingcommunity ,431,676,4709,8,4,0,0,50,287,22,7,0,0,3,0,0
2456,2022-10-14 19:39:34+00:00,MattWWoolwich,my opinion basically boil down to the fact that because we leave the eu the tory party have end up with the wrong sort of people vote for it and have get into a pickle try to keep they happy and have fuck the economy and the country in the process ,2028,104575,98815,5,13,1,0,51,256,29,0,0,0,1,0,0
2457,2022-08-29 16:02:50+00:00,JimHawk67327371,pickle egg be so easy to make buy a big jar of dill pickle when the pickle be go hard boil half a dozen egg and drop they in the pickle juice put they in the fridge and wait a week awesomeness ,27406,51624,97093,5,26,0,0,43,232,17,0,0,0,0,1,1
2458,2022-03-13 16:15:00+00:00,OrdinarySausage,can you boil spaghetti in pickle juice non - sausage episode ,26336,1572,886,13,19,3,1,11,108,1,0,0,0,0,2,0
2459,2022-07-13 18:03:10+00:00,MiletimeCinema,no one ask but this be my - ketchup red with streak of cream cheese white- wax lemon head- as - pink - as - tickle - shrimp cheek - tiffany blue suit- barney purple command boxbut seriously the colour pop this guy ride with my ,930,1793,8393,18,10,0,1,46,295,10,0,2,0,0,1,1
2460,2022-05-13 01:30:00+00:00,ourstatemag,fry shrimp tartar sauce slaw and ketchup on a steamed bun the shrimpburger be an icon of north carolina travel to big oak drive - in in salter path with writer jason frye to see it all come together in one perfect bite ,48873,19396,10977,4,2,2,0,43,251,17,0,0,0,0,1,0
2461,2022-05-01 07:15:51+00:00,EtuboLion,these fancy restaurant will use name to confuse you on their menu you will see spicy rice fillet mix with butter perpasse leave and serve with fish coil only to serve you rice ata gungun and shrimp they will now use ketchup to do zigzag next to your rice ,46656,47525,50,62,12,6,0,49,269,20,0,0,0,0,0,0
2462,2022-12-09 09:25:33+00:00,genshinmains,alhaitham specialty - ideal circumstancerestore of max hp and an additional hp to the select charactersnapdragonraw meatonionspice genshin ,289136,1557,18,678,33,346,1,24,190,5,3,0,0,2,1,0
2463,2022-12-03 15:01:46+00:00,haleemarry,hear I out cinnamon amp spice oatmeal add brown sugar agave raw nectar cinnamon nutmeg vanilla extract and butter ,25611,83899,118485,5,3,1,0,20,124,3,0,0,0,0,0,0
2464,2022-11-30 21:28:17+00:00,coookwithchris,thing you should always have in your pantry - quality sea salt - extra virgin olive oil - plethora of herb amp spice - beef tallow - garlic amp onion - apple cider or red wine vinegar - raw honey what else ,71586,11054,24186,96,160,11,0,35,211,7,0,0,0,1,0,0
2465,2022-07-24 17:40:27+00:00,GeorgiaEdeMD,it should be consider nutrition science malpractice to rank frost mini - wheat lucky charm almond mampms and ice cream cone above meat ,53976,9476,13914,60,14,3,0,22,170,5,0,0,0,0,1,0
2466,2022-07-18 15:35:00+00:00,Babygravy9,reminder that the white house conference on nutrition to be hold in september will be chair by the man who create a food rank system which say that honey nut cheerio frost mini wheat and almond mampm be healthy than whole egg cook in butter ,134856,40396,87377,513,111,86,1,46,288,19,0,0,0,0,1,0
2467,2022-07-09 11:36:12+00:00,TonyRoddUK,almond cake marzipan apricot compote fresh apricot frost almond salt almond ice creambook at ,2371,2875,18960,8,9,5,1,17,154,1,0,0,0,0,2,0
2468,2022-12-01 01:06:59+00:00,westcoastrobbie,fren today we get our tree up and decorate under my supervision of course the good part be the white fluffy tree skirt thing which I have already use to dry myself off after a walk in the slushy snow perfect dogsoftwitter zshq merryampbright ,4988,1973,170603,9,18,0,1,45,279,21,2,0,0,1,1,1
2469,2022-05-09 13:58:14+00:00,TiffanyLizee,a tale of four quadrant and two different season here a look at some traffic camera across our city at be slushy snowy condition in the west wet in the se but almost completely dry in the ne yyc alberta abstorm yyctraffic ,11313,21356,8093,16,7,6,1,44,262,18,4,0,1,5,1,0
2470,2022-04-24 02:21:10+00:00,BianchiWeather,south west side of the denver area could get some light rainsnow tomorrow afternoon eveningslushy - of snow include foothillsdividedowntown likely stay drywx cowx ,9003,51845,62791,5,7,0,1,30,218,6,2,0,0,0,1,0
2471,2022-07-16 03:05:47+00:00,parasocialyte,sweet little fruity girly drink be actually soooooooooo good and I will not apologize for enjoy they I be sorry I do not want to drink your craft - brew artisanal beer that taste like liquified ass I want candy ,6732,76905,145354,4926,66,316,0,36,217,11,0,0,0,0,0,0
2472,2022-08-08 22:46:29+00:00,LetsdothisBBQ,spicy monday call it wrap or quesadilla it have it be firefly hot amp spicy no sweeeet here stuff with chicken bacon lettuce tomato cilantro avocado cheese and lot of heat do on time for cold to simmer the taste bud ,2175,1699,5267,10,2,0,1,46,286,11,0,0,0,2,1,6
2473,2022-09-23 10:15:00+00:00,drkasenene,too much sodium not too much salt be bad for the bodysalt be necessary for health do not avoid it completely but use natural salt like sea saltwhat you should avoid be refined white table salt and sodium rich process food like sausage soda pizza salty pack snack ,86251,19130,2460,7,2,0,1,50,304,15,0,0,0,0,1,0
2474,2022-07-22 08:01:00+00:00,TheAthleticFC,aids glycogen replenishment great for provide carb need after exercise high salt content top up sodium lose to sweat just avoid stuff crustwhy pizza have become the ideal post - match recovery food for eng at weuro ,508701,39198,8287,7,3,10,0,42,253,9,2,1,0,2,0,5
2475,2022-06-01 16:52:58+00:00,khendofm_kenya,in the warrior channel we have a dietary challenge call the moran challenge which run for dayswhat have what be inside the challenge zero carb for day small amount of fibrous carb allow in this case bean and veggie only bettertogether ,12754,71022,240607,34,4,7,0,45,276,12,1,1,2,0,0,0
2476,2022-02-24 02:01:10+00:00,BowTiedOx,if you be try to lose fat and be struggle with hunger you can make your time easy by- add low calorie fill food fibrous veggies- salt and spice on all meals- high frequency of meals- take your time amp chew more- low carb outside of workout window ,39636,44964,68670,4,2,1,0,52,282,15,0,0,0,0,0,0
2477,2022-08-24 21:15:50+00:00,thesaltedtable,I love a good saucebarbecue sauce metzatziki mebechamel mechimichurri mesalsa macha mepesto I aioli mehoisin I downsauce with garlic mechutney meketchup I niceanythe with fish sauce mesauce it up sauce it downsauce it all the way round ,20360,35520,33972,239,7,52,0,51,261,25,0,0,0,0,0,0
2478,2022-01-31 17:36:24+00:00,DisneyFoodBlog,hold onto your hat cause we have get quite the spread - grill cheese amp tomato soup -lobst and corn chowder -pesto chicken salad sandwich with truffle fry -chipotle - barbecue chicken flatbread ,206669,111322,35086,8,2,0,1,35,236,6,0,0,0,0,1,8
2479,2022-06-23 19:45:08+00:00,arclight,decent thread food safety always make I feel I be utterly waste my life on nuclear safety chase phantom risk while some lazy asshole can straight up murder a bunch of people with tainted cantaloupe peanut bean sprout etc and society just shrug that shit off ,5930,249903,47118,28,6,2,0,46,295,15,0,0,0,0,1,0
2480,2022-12-13 20:06:48+00:00,ASovij,-c todayfor breakfast sourdough rye sandwich with porkmushroom sausage and cold smoke salmon avocado fruit coffeeit have be snow for day a lot to shovel luckily the snow be light because of the frostfor dinner pan - fried salmon mash vegetable salad ,1968,78833,265948,11,11,1,4,45,304,12,0,0,1,1,1,1
2481,2022-12-11 17:33:39+00:00,chef_darthur,chipotle crab cake ball chicken amp waffle corndog vegan dirty riceoxtail amp short rib empanadas mini pull pork cup fry green tomato amp truffle arugula salad crme puff ball salt caramel brownie dst ,607,944,2029,3,1,0,1,35,278,0,1,0,0,0,1,8
2482,2022-12-11 07:28:32+00:00,MagicAndPasta,it have it be a delicious end to the weekend heresicilian olive pistachio and lemon stuff pork belly tomato peach buffalo mozzarella and basil salad ,794,6468,47290,26,13,1,3,26,176,5,0,0,0,0,1,0
2483,2022-09-08 12:06:03+00:00,ZwartblesIE,ma find this old photo of metaken in I work on a stud farm in northern francei discover coffee be deliciousbreakfast be heavenlystick of fresh french breadtorn openwrappe around a chunk of dark chocolateampdip into coffeeutter heavencompare to porridge ,30045,231482,382489,22,56,6,1,45,307,14,0,0,0,2,1,0
2484,2022-09-30 12:07:11+00:00,PratikxPatel,my favorite travel food item road trip and flightsprotein - whey protein powdernatural beef jerkyhard - boil eggsroaste edamamecarbs - freshdrie fruitraw veggiespopcornfat - almondscashewspecanspistachiosfluid - waterprotein shakesprite zero ,27164,13232,14342,13,5,1,0,34,265,1,0,0,0,0,0,0
2485,2022-08-12 13:10:47+00:00,LeArielleSimone,we need magnesium to help we produce more serotonin our happy hormone food high in magnesium- almonds- avocados- bananas- brown rice- cashews- collard greens- dark chocolate- edamame- flaxseed- kale- lima beans- oats- pumpkin seeds- quinoa- spinach- squash ,88632,164025,90035,120,1,4,0,53,278,5,0,0,0,0,0,0
2486,2022-07-19 00:30:48+00:00,perfect_pumps,easy way to add protein to your dietquinoapeaseggsprotein powdergreek yogurtalmondsblack beansartichokesbroccoliavocadocottage cheeseedamamehealthylive healthyfood healthyeate ,1448,943,783,6,1,0,1,29,225,0,3,0,1,0,1,0
2487,2022-08-18 18:28:22+00:00,hallalaween,order up a fresh bean up for serve a lovely seemingly mild brew that really shine when you take your first sip feature a melody of tangy sweet fruit flavoursan absolutely adorable bean for ,3030,9882,9259,4,1,0,1,38,240,12,0,1,0,2,1,0
2488,2022-08-12 15:15:00+00:00,whetstone_mag,the somborka be no ordinary bell pepper it combine its hereditary sweetness with a tangy spice that range in heat from mild as a jalapeo to spicy as a cayennealthough the somborka be a popular pepper across the balkan it be kosovo that have a storied history with it ,14071,1684,1392,6,2,1,1,52,301,24,0,0,0,0,1,1
2489,2022-07-08 16:20:03+00:00,MtOlivePickles,in case you miss it we be release a line of italian seasoned pepper first up amp come soon tangy crispy mt olive italian season mild banana pepper ringsmtolivepickleco mtolivepickle bananapepper mildbananapepper bananapepperring mildbananapepperring ,1026,1810,2477,3,5,1,1,36,304,5,6,0,0,0,1,0
2490,2022-11-06 17:02:02+00:00,chefdehome,recipeoftheday cape malay chicken curry skinless chicken thigh cook succulent nestle with potato and a sweet and sour ginger - garlic curry a comforting chili - night chicken and rice dinner that the whole family will enjoy chickencurry ,4128,17332,7827,26,3,2,1,36,297,9,4,0,0,1,2,2
2491,2022-04-09 22:33:46+00:00,purpleluvrain,she miss the kissesof chilis pepperssmooth succulent heatthe night that never cameall the tomorrow tooliving in a future of wishesfille with dulce de lecheshe still reminisce about youmoonmystic ,4421,92064,117692,4,3,1,0,36,223,15,1,0,0,0,0,0
2492,2022-01-14 23:04:10+00:00,jwalkermobile,saute tiger prawnschili butter fry leeks thai basil garnish with an edible succulent ,76108,45073,166179,37,20,6,1,15,118,2,0,0,0,3,1,0
2493,2022-11-13 16:15:50+00:00,Flame_and_Dame,teriyaki chicken wing skirt steak in korean bbq sauce roast cauliflower amp onion in chilli butter from char purple sprout broccoli with miso yoghurt amp peanut dress ,3273,5858,16082,17,8,1,4,30,225,4,0,1,0,0,1,1
2494,2022-08-25 16:47:53+00:00,MphoMasoleng,think to continue with south african delicacy samp cook in veg stockonion butterfinely chop parsley amp samppbeef amp broccoli stir fry prepared in evoogingerspre oniongreen chilliteriyaki amp thick soya saucezt happy thursday all munchwithmpho ,3844,32791,88733,12,11,1,2,36,315,5,0,1,0,0,1,5
2495,2022-08-15 21:38:46+00:00,Brie_Feusang,the cheesy chocolate peanut raman the sauce be peanut butter teriyaki sauce ranch and chocolate sauce while the dish contain both parmesan and cheddar cheese melt in with just a bit of butter garnish with an egg ,662,91012,135235,3,8,0,1,39,246,14,0,0,0,0,1,0
2496,2022-10-22 15:20:53+00:00,lawrencekingyo,most food today be fakethis olive oil be the real deal it cost I to get through custom but I happily pay itwhyingredient - olivesthe good investment you can make be buy real food ,134806,40633,156918,4,20,0,1,40,224,14,0,0,0,1,1,0
2497,2022-09-30 10:38:16+00:00,AntrimFoodbank,what would you serve up with the ingredient in an parcelhow about s spiced tuna patty with crush black olive and spring onion flatbread foodbankfriday recipebank hungerfreefuture ,1128,448,724,5,1,0,1,32,268,10,3,2,0,0,2,1
2498,2022-07-15 17:01:08+00:00,Giadzy,puttanesca be synonymous with big - flavor ingredient like olive and capers- but never before have it be easy to pull together ,27820,15840,3524,54,1,4,1,22,179,10,0,0,0,0,2,0
2499,2022-08-22 15:26:12+00:00,UtdArena,erik will not drop all our underperforming player at once but he will begin to phase they out especially if he get a few more signing it have it be a long process but lose our first two game might have accelerate it like a bitter pill it taste badly but in the morning one be cure ,267147,47830,2354,232,31,3,0,53,280,28,0,0,0,0,0,0
2500,2022-06-21 09:24:13+00:00,Gabriel64869839,a big part of armys woe could be cure if ajax be cancel and its billion between sunk cost and money yet to be expend be make available to invest elsewhere but who can persuade the treasury to swallow such a bitter poison chalice ,10336,55184,22982,6,12,0,0,45,253,22,0,0,1,2,0,0
2501,2022-05-14 12:10:40+00:00,RobertJW4688,we reflect inglasse ofinky sugarwe drink withbitter tonguesmaladie arecure memoriesare baptizedword wrap aroundpaper fingersthey live longerthan religionvss poetry ,3698,22214,70119,8,4,0,0,30,192,7,3,0,0,0,0,0
2502,2022-10-14 21:15:32+00:00,9NewsMelb,there be evacuation order in maribyrnong rochester charlton murchison and wangarattacharlton and shepparton be prepare for floodwater to exceed the devastating level news ,236083,294036,2350,7,4,0,1,30,274,8,1,4,1,0,1,0
2503,2022-09-09 22:23:35+00:00,LonerganPhoto,oakridge resident patty beard load photograph into her car while prepare to evacuate as the city move to level evacuation from the cedarcreekfire friday sept for more information visit cedarcreekfire ,358,392,122,3,1,0,1,36,285,10,2,1,1,0,2,0
2504,2022-05-11 18:39:10+00:00,jamiedupree,interesting line from sen patty murray d - wa a few minute ago on the senate floor murray say republicans have be prepare for this for year - refer to effort to limit abortion maybe the large story be that the gop have outworke the democrat on this issue ,146317,80179,22,3,26,0,0,47,276,20,0,0,0,2,0,0
2505,2022-02-13 12:16:50+00:00,louisajlo,rest of the world nigeriaprawn with white rice and stewasparagus steel headtrout roe with a dashof cheese tuile andchocolate millefeuille onthe side ,4756,7741,12419,23,12,2,2,30,215,8,0,0,0,5,1,1
2506,2022-12-14 04:00:09+00:00,nytimes,meaty mushroom simmer with pearl onion wine and carrot make for a rich bourguignon - style stew this recipe a melissa clark classic have more than rating and count ,54821266,495100,18810,85,28,10,1,30,228,10,0,0,0,0,2,0
2507,2022-12-13 04:30:10+00:00,nytimes,this classic beef stew be an ideal project for a chilly night beef onion carrot potato and red wine come together in cozy harmony ,54821266,495100,18810,105,57,24,1,26,185,7,0,0,0,0,2,0
2508,2022-12-11 14:29:44+00:00,FoodieWineLover,my tagliatelle with bolognese - style sauce the carrot add a hint of sweetness to the sauce I enjoy this traditional dish as well in bologna and pair it with lambrusco a classic pairing in this region what wine would you pair with this hearty dish ,7814,20947,28028,11,5,2,1,45,282,18,0,0,0,2,1,1
2509,2022-09-12 16:54:25+00:00,SkincareRhode,plump nourishing and bqck tomorrow the thick glazing texture of our lip treatment glide on smoothly and last all day give your lip a glossy cushiony feel dense from the element just in time for fall ,4503,2339,3676,14,6,1,1,38,238,13,0,0,0,0,1,0
2510,2022-04-30 22:27:11+00:00,furless_gritty,I be sorry but cale makar look like he sell girl scout cookie ,1168,14775,137448,10,7,2,0,12,63,2,0,0,0,0,0,0
2511,2022-01-17 00:48:50+00:00,_drazzari,I have my eye on many thing today football cookie book by amp a petite sirah by this be display a nose of blackberry chocolate and cinnamon with a palette full of gritty black plum clove amp cedar cheer ,9880,181964,186432,12,2,0,1,46,311,15,0,6,0,1,1,0
2512,2022-01-01 16:44:25+00:00,DeathBattleBot,death battle cookie monster vs gritty ,77556,53402,3477,10,6,2,2,7,62,0,0,0,0,3,1,0
2513,2022-11-01 11:27:09+00:00,edwinpaul256,order from middle east restaurant shawarma platter chip salad rice bread garlic sauce chilli grayvee ketchup house salad for ugx only for online order and deliverydownload for more detail call domorewithtuko ,11389,22702,365692,7,2,0,1,45,297,7,1,0,1,0,2,0
2514,2022-09-27 14:42:00+00:00,lordchuron,crunchy chicken shawarma with chilli mustard dip ,7167,72970,36093,4,13,1,0,7,48,1,0,0,0,0,0,0
2515,2022-02-24 14:58:43+00:00,theskyiispink,biryani pizza pasta load fry zinger burger arabian shawarma honey chilli chicken hot and sour wing bihari kabab malai boti kfc pizza burger or lasagna ki craving horai hy ,1978,102030,261055,14,6,3,0,29,186,2,0,0,0,1,0,0
2516,2022-02-12 05:31:38+00:00,insiderfood,this greek pastry thin layer be achieve by a very complex lamination that involve margarine and oil ,504180,53976,1324,23,3,0,1,18,129,6,0,0,0,0,1,0
2517,2022-02-16 08:46:55+00:00,adamliaw,tonight dinner barbecue lamb leg burn rosemary yunnan wrinkle skin pepper and pearl mustard of great tasting food be really just about get good ingredient and season they appropriately and then the remain be not screw up the actual cooking part ,121657,32615,4631,16,18,1,1,44,304,15,0,0,0,0,1,0
2518,2022-02-10 14:37:39+00:00,pclaridge69,love this little ditty which be write and perform by ray gelato and some geezer call russ kane you be proper legendswho steal ronnie pickle via ,569,8976,24967,3,2,0,0,31,213,10,0,3,0,0,1,0
2519,2022-12-06 18:18:17+00:00,MarissaRothkopf,folk I just read a review of a chocolate chip cookie recipe that say walnut be an essential ingredient and that people in general put too many chocolate chip in their cookie I will be take the rest of the day off ,8385,19415,52874,32,139,11,0,42,228,20,0,0,0,2,0,0
2520,2022-07-01 01:56:04+00:00,Jesiyka,the fact you can make vegan magic shell with melt chocolate chip and coconut oil be the good lesson I have learn today oatmilk coffee chip a few walnut and a tiny sprinkle of sea salt ,817,6964,86184,8,1,1,1,38,230,12,0,1,0,0,1,1
2521,2022-06-08 03:42:33+00:00,_anxnx,chocolate fudge cookies w chocolate chip amp walnut ,3475,13819,20352,3,1,0,1,10,82,0,0,0,0,0,1,1
2522,2022-11-07 16:29:20+00:00,amoots,banana pudding taco with vanilla wafer shell smash or pass ,4738,40156,76085,7,39,3,1,13,98,2,0,0,0,0,1,2
2523,2022-09-17 18:31:08+00:00,TheMike_B,banana pudding taco - with vanilla wafer taco shell ,1579,78218,11929,5472,312,2645,1,11,82,1,0,0,0,3,1,5
2524,2022-09-12 18:20:30+00:00,Foodfaye,enjoy taste delicious hatch chile dish include slider with blue cheese chili in sourdough case sweet amp savory bacon quiche indian taco on indian fry bread and bread pudding with hatch chile pecan hatchchile ,5074,28913,72199,3,1,0,2,38,286,5,1,2,0,0,1,0
2525,2022-11-11 13:36:47+00:00,TheWienerCircle,good morning hellscape wiener and bun go together like corona and lime except you do not have to squeeze your wiener to make it fit in da bun ,23015,2946,16686,6,6,1,0,28,153,13,0,1,0,0,0,0
2526,2022-08-18 21:45:36+00:00,love2bbquk,some thing be just mean to go together cook these chicken burger use the mango amp lime rub top with the pineapple amp nigella seed chutney both from what a pairingserved on a brioche bun with some grill pancetta slice ,6290,18307,39442,3,5,0,4,43,287,15,0,1,0,0,1,0
2527,2022-02-16 17:55:02+00:00,VegNews,just launch at a beyond meat patty top with spicy vegan jalapeo lime aioli lettuce red onion and tomato on a seven - grain bun who have who be in ,180782,27923,5582,7,1,1,0,27,185,6,0,1,0,0,1,0
2528,2022-12-06 04:19:18+00:00,Oye_Jahazi,cardamom flavour grated carrot pudding prepare with whole milk and caramelize butter garnish with cashew amp almond ,35641,75164,115541,38,54,8,1,18,150,3,0,0,0,0,1,0
2529,2022-09-09 09:12:09+00:00,chef_emem,if you know your ideal breakfast be eba and soup just jejely scroll past team light breakfast which would you pickst pic yoghurt chia pudding garnish with applesbanana and almond nd pic sapa breadwich and teaabujatwittercommunity ,1000,4900,8943,13,3,1,3,41,273,11,1,0,0,0,1,4
2530,2022-08-18 13:55:29+00:00,FoodieGrizzly,deliciousdessert apple fritter donut bread pudding on top of calvado crme anglaise and garnish with berry candy bacon cherry amp southern fry spice applesyummyliciouschef yummylicious cuisine homecooke cheffoodphotography ,3076,24601,56842,9,6,0,1,33,307,5,6,2,0,0,1,1
2531,2022-10-14 18:32:49+00:00,AppaMomoRatties,pardon I humin - dad ju check for any moar of that tasty calzone - hamilton ,2281,14544,25046,4,4,0,1,15,109,4,0,0,0,0,1,0
2532,2022-09-11 16:00:14+00:00,tasty,classic meat lover calzone ,2076006,46947,2951,166,14,11,1,5,52,0,0,0,0,0,1,0
2533,2022-05-11 00:30:09+00:00,tasty,if you have not have a calzone in a while why notshop the recipe ,2076006,46947,2951,90,3,9,1,16,116,7,0,0,0,0,2,0
2534,2022-12-14 22:18:56+00:00,WillontheRadio,I see swiss chalet be trend it well be news that they bring back the toblerone bar or soft hamburger bun for their festive special ,4109,41753,224212,7,7,4,1,27,166,10,0,0,0,1,1,1
